car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
T-1299777v,Kia Sportage,standart,petrol,electro_bug,0.0,4.069367816091955,176.2560884982147,8.060919540229884,8.32183908045977,3.337142857142857,809,49.89080459770115,14.216518375629214,2018.0,1544900.0,150.0,Механическая
i21928776j,Kia Sportage,standart,petrol,gear_stick,0.1,4.5297701149425285,110.32876720748573,7.772413793103449,9.39080459770115,3.92,869,46.01724137931034,10.927757591914364,2018.0,1544900.0,150.0,Механическая
y11348057n,Renault Sandero,standart,petrol,engine_check,0.1,4.527126436781609,166.79793971734432,8.094252873563219,16.695652173913043,3.1142857142857143,976,45.48850574712644,10.766968597669624,2018.0,697000.0,82.0,Механическая
a-1515400J,VW Polo,economy,petrol,engine_overheat,0.1,4.075057471264367,189.99768465057588,7.909770114942528,10.011695906432749,3.0,888,49.58620689655172,14.500190729571132,,,,
S17262804N,Skoda Rapid,economy,petrol,wheel_shake,0.1,4.68867816091954,115.0,7.968965517241378,18.40650406504065,2.9857142857142858,817,43.88505747126437,9.582529005195148,2019.0,847000.0,90.0,Механическая
W14795073t,Skoda Rapid,economy,petrol,engine_ignition,0.1,4.09028735632184,173.46929074424847,8.036781609195403,7.977011494252873,3.2857142857142856,1187,48.2816091954023,13.298094337252174,2019.0,847000.0,90.0,Механическая
u-1594350q,Kia Rio X-line,economy,petrol,engine_fuel,0.1,4.206264367816092,149.3680569656025,8.079885057471264,14.481818181818182,2.6885714285714286,844,49.02298850574713,12.87330617310319,2020.0,944900.0,100.0,Механическая
j-1145477E,Mercedes-Benz GLC,business,petrol,engine_fuel,0.1,3.9744252873563215,176.0704027710107,8.560919540229884,16.292035398230087,3.702857142857143,941,51.189655172413794,16.058192834370875,2019.0,4690000.0,197.0,Классический автомат
a-7125351Z,VW Tiguan,economy,petrol,engine_ignition,0.1,4.050114942528736,167.51723312036128,7.941379310344828,7.431034482758621,2.48,1000,47.36206896551724,12.485874019462884,,,,
C73458374Q,Kia Sportage,standart,petrol,engine_check,0.1,4.630862068965517,156.0,8.157471264367816,12.991596638655462,3.16,801,44.06896551724138,10.077495219860864,2018.0,1544900.0,150.0,Механическая
H42487546s,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.107586206896552,195.2861626427412,7.960919540229885,7.310344827586207,3.6457142857142855,903,49.695402298850574,14.985321589209146,2020.0,944900.0,100.0,Механическая
f-4873956c,Nissan Qashqai,standart,petrol,engine_fuel,0.1,3.955,175.61102217329213,8.16896551724138,15.893805309734514,4.177142857142857,1203,49.14367816091954,15.135879366472198,2017.0,1413000.0,115.0,Механическая
n-2171056h,Kia Rio X-line,economy,petrol,gear_stick,0.61,4.432183908045977,112.35296240295077,7.789080459770115,9.517441860465116,3.148571428571429,930,44.2816091954023,11.573639859268718,2020.0,944900.0,100.0,Механическая
B18328752a,Renault Kaptur,standart,petrol,break_bug,0.1,5.197068965517241,111.80345313624804,8.010344827586207,7.528735632183908,3.362857142857143,948,45.37931034482759,10.411466976768054,2020.0,1140000.0,114.0,Механическая
N-4929388x,VW Tiguan,economy,petrol,engine_overheat,0.1,4.254080459770115,187.92088758471965,7.862068965517241,9.289017341040465,3.571428571428572,950,49.05172413793103,14.474720735225484,,,,
s-1723833v,BMW 320i,business,petrol,engine_check,0.1,4.675919540229885,158.50322429837283,8.033908045977013,18.5982905982906,2.98,886,45.6551724137931,10.31955054159367,,,,
N15139629D,Renault Sandero,standart,petrol,engine_overheat,0.1,4.094252873563218,195.18456912262545,7.885057471264368,9.201149425287356,4.102857142857142,785,48.48850574712644,13.787293515922055,2018.0,697000.0,82.0,Механическая
z-3170763V,Audi A4,premium,petrol,gear_stick,0.1,4.557873563218391,108.51946819318027,7.9270114942528735,9.316091954022989,3.531428571428571,985,45.14942528735632,11.514784400213626,2015.0,2125000.0,150.0,Робот с одним сцеплением
w-2294853S,Kia Sportage,standart,petrol,another_bug,0.1,4.8612068965517246,167.23283788179316,8.065517241379311,16.43076923076923,3.417142857142857,968,44.241379310344826,9.772517223530167,2018.0,1544900.0,150.0,Механическая
v13590850L,Kia Rio X,economy,petrol,engine_ignition,0.1,4.150977011494253,194.5313150545371,7.933908045977011,7.316091954022989,2.842857142857143,855,48.63793103448276,14.088118565372003,2020.0,944900.0,100.0,Механическая
N-7018320r,Nissan Qashqai,standart,petrol,engine_ignition,0.1,4.157413793103448,193.5739295092904,8.059770114942529,7.729885057471264,2.677142857142857,869,49.48275862068966,14.176722816034424,2017.0,1413000.0,115.0,Механическая
C-8860661H,VW Polo,economy,petrol,gear_stick,0.1,4.523103448275862,101.74359099449605,7.76264367816092,9.0,4.34,960,43.367816091954026,9.925869676990272,,,,
e-1657282o,Nissan Qashqai,standart,petrol,engine_overheat,0.1,4.175689655172414,195.8715085366833,7.836206896551724,9.341040462427744,4.134285714285714,1021,49.867816091954026,13.384910788700596,2017.0,1413000.0,115.0,Механическая
a-1090366N,VW Tiguan,economy,petrol,engine_overheat,0.1,4.169942528735633,174.15821427344915,7.792528735632184,9.36046511627907,3.065714285714286,847,51.02298850574713,14.357110994344,,,,
T-1979577d,Audi Q3,premium,petrol,electro_bug,0.0,4.105919540229885,185.08461278706253,8.036206896551723,7.074712643678161,3.817142857142857,803,50.18390804597701,14.98479285838935,2014.0,2045000.0,150.0,Механическая
T10443943B,Kia Rio X,economy,petrol,break_bug,0.58,5.449022988505747,103.72493460170924,7.967816091954023,7.080459770114943,3.78,841,44.706896551724135,10.317517435676054,2020.0,944900.0,100.0,Механическая
C-7059083l,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.274597701149425,199.89739857965424,7.995402298850575,7.867052023121388,3.7371428571428575,866,49.80459770114943,14.059608098913127,2020.0,944900.0,100.0,Механическая
V-2775445H,Smart Coupe,economy,petrol,electro_bug,0.0,4.092586206896552,158.97588577793218,8.02816091954023,7.189655172413793,4.0,871,49.70114942528736,13.558364474600095,,,,
Y-1359331n,Kia Rio,economy,petrol,engine_check,0.23,4.35183908045977,163.85365932663854,8.097701149425287,16.054545454545455,2.8314285714285714,884,45.10344827586207,11.558881161487976,2020.0,944900.0,100.0,Механическая
J-3845561g,VW Tiguan,economy,petrol,engine_check,0.1,4.516091954022988,153.0,8.158045977011493,16.267857142857142,2.3342857142857145,896,44.247126436781606,9.7815366841308,,,,
J-1519931T,Hyundai Solaris,economy,petrol,break_bug,0.5,5.433448275862069,112.95927324568466,8.044252873563218,7.114942528735632,3.6885714285714286,875,44.49425287356322,9.716648680347754,2020.0,780000.0,100.0,Механическая
w-1534281h,VW Tiguan,economy,petrol,gear_stick,0.1,4.344080459770115,102.91040144607732,7.763218390804598,8.591954022988507,3.2685714285714287,975,43.30459770114943,10.151128620255278,,,,
q25090977a,Skoda Rapid,economy,petrol,engine_ignition,0.1,3.9597701149425286,180.9163530193012,7.960919540229885,6.844827586206897,2.92,850,49.56896551724138,13.965827910033726,2019.0,847000.0,90.0,Механическая
P14343623p,Skoda Rapid,economy,petrol,electro_bug,0.0,4.690344827586207,189.76002902562985,8.122988505747127,7.896551724137931,3.968571428571429,910,47.14367816091954,13.278564595708772,2019.0,847000.0,90.0,Механическая
S87921938R,Kia Sportage,standart,petrol,gear_stick,0.1,4.499080459770116,105.29097027079976,7.798275862068966,8.67816091954023,3.565714285714286,926,44.4080459770115,9.387615977018765,2018.0,1544900.0,150.0,Механическая
Z-2503410m,Renault Sandero,standart,petrol,break_bug,0.57,4.986609195402298,117.71189851291987,8.075287356321839,7.854651162790698,3.834285714285714,966,43.82183908045977,9.03924552183494,2018.0,697000.0,82.0,Механическая
X15138491s,Nissan Qashqai,standart,petrol,engine_ignition,0.1,4.208045977011494,179.59710559588757,8.065517241379311,6.994252873563219,2.1942857142857144,961,50.4080459770115,15.27058995412446,2017.0,1413000.0,115.0,Механическая
s12797973g,VW Tiguan,economy,petrol,wheel_shake,0.1,4.479597701149426,157.22385771459471,8.056896551724138,18.603448275862068,3.5742857142857143,818,44.54022988505747,9.9725688479256,,,,
S-2166867a,Renault Sandero,standart,petrol,another_bug,0.1,4.572183908045977,165.08810537896602,8.069540229885057,13.788617886178862,4.22,858,44.75862068965517,11.32337652336855,2018.0,697000.0,82.0,Механическая
l21968436d,Renault Sandero,standart,petrol,engine_ignition,0.1,4.151551724137931,185.7531778228108,7.975287356321839,7.82183908045977,2.697142857142857,837,49.17816091954023,14.838139618890157,2018.0,697000.0,82.0,Механическая
e48349275H,Smart Coupe,economy,petrol,gear_stick,0.16,4.556436781609196,113.06371740992842,7.9287356321839075,10.189655172413794,3.582857142857143,938,45.4367816091954,9.23889885266817,,,,
J-2076735y,Smart ForFour,economy,petrol,gear_stick,0.44,4.559252873563218,103.37714424951857,7.8356321839080465,8.781609195402298,4.048571428571428,904,44.98850574712644,9.825052622046272,2014.0,890000.0,71.0,Механическая
H73023939E,Kia Rio,economy,petrol,engine_ignition,0.1,4.337758620689655,180.95105856087332,7.954597701149424,7.316091954022989,2.882857142857143,856,49.1551724137931,13.48576863773246,2020.0,944900.0,100.0,Механическая
N-6929570j,Kia Sportage,standart,petrol,engine_overheat,0.1,4.370689655172414,193.52150143052245,7.802873563218391,8.293103448275861,3.7142857142857135,902,50.28735632183908,14.441356833421844,2018.0,1544900.0,150.0,Механическая
a68025486E,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.064655172413793,187.24103112798144,7.924137931034482,7.132183908045977,4.297142857142857,854,51.40229885057471,15.538845427768797,2020.0,944900.0,100.0,Механическая
q-4068323Z,Kia Rio X-line,economy,petrol,electro_bug,0.0,3.942068965517241,160.62432160903296,8.050574712643678,7.511494252873563,3.1085714285714285,906,50.03448275862069,14.298589829706916,2020.0,944900.0,100.0,Механическая
V15348382y,Renault Sandero,standart,petrol,engine_overheat,0.1,4.189655172413793,193.39175021079745,7.8660919540229886,9.235632183908049,3.6,1050,49.66666666666666,15.540859192193953,2018.0,697000.0,82.0,Механическая
u14532736a,Smart ForFour,economy,petrol,engine_overheat,0.1,3.9982758620689656,193.6793229926388,7.824137931034484,9.580459770114942,3.6771428571428566,998,51.03448275862069,14.974311935411505,2014.0,890000.0,71.0,Механическая
V40334761U,Smart Coupe,economy,petrol,electro_bug,0.0,4.156206896551724,200.0,8.022988505747126,7.502890173410405,3.4,807,49.85632183908046,14.448114873129656,,,,
B-2214084P,Kia Rio X,economy,petrol,wheel_shake,0.1,4.501896551724138,143.5682345264992,8.101724137931035,19.570247933884296,3.1942857142857144,873,45.08045977011494,10.227717515053705,2020.0,944900.0,100.0,Механическая
q-1404140E,VW Tiguan,economy,petrol,electro_bug,0.0,4.0248275862068965,192.45785026244403,8.113793103448275,7.385057471264368,4.248571428571428,923,50.04022988505747,14.645072242474937,,,,
A-3681208u,Smart ForFour,economy,petrol,engine_ignition,0.1,4.23948275862069,191.93403535267203,8.020689655172413,7.775862068965517,3.277142857142857,870,50.85057471264368,14.866674323739764,2014.0,890000.0,71.0,Механическая
E16896376o,VW Polo VI,economy,petrol,engine_overheat,0.1,4.147758620689656,187.86917597722763,7.863793103448276,9.728323699421964,2.9457142857142857,921,49.235632183908045,14.380329186674013,,,,
d-2534590I,Renault Kaptur,standart,petrol,another_bug,0.1,4.692701149425287,167.52398525605378,8.108620689655172,20.375,3.4885714285714284,920,44.55747126436781,10.458540578167732,2020.0,1140000.0,114.0,Механическая
S-1965116I,Kia Rio,economy,petrol,break_bug,0.1,5.2443103448275865,107.1943675066249,8.01494252873563,6.873563218390805,3.111428571428572,908,45.50574712643678,10.490153448866796,2020.0,944900.0,100.0,Механическая
b-4266665E,Kia Rio X-line,economy,petrol,gear_stick,0.1,4.758275862068966,119.94281302305744,7.763793103448276,9.046511627906977,4.251428571428572,1032,44.98850574712644,10.09434598553514,2020.0,944900.0,100.0,Механическая
I13914989Z,Tesla Model 3,premium,electro,engine_ignition,0.1,4.152241379310345,195.32130114292468,9.188505747126436,11.901734104046245,3.2857142857142856,896,51.35057471264368,15.718553328564964,,,,
m47130393l,Smart ForTwo,economy,petrol,engine_overheat,0.1,3.862298850574712,196.48412024707844,7.827586206896552,9.304597701149426,3.091428571428572,986,50.4367816091954,13.91568429330278,2014.0,890000.0,71.0,Механическая
Q-7410329X,Audi A3,premium,petrol,engine_overheat,0.1,4.32948275862069,184.9905588172024,7.963218390804597,9.528735632183908,3.888571428571428,899,50.5632183908046,15.025759114964258,2016.0,1645000.0,150.0,Робот с одним сцеплением
d-1297927q,Hyundai Solaris,economy,petrol,engine_check,0.1,4.609597701149426,152.19880173051618,8.105747126436782,17.211382113821138,3.5285714285714285,1046,43.48850574712644,10.016598078222987,2020.0,780000.0,100.0,Механическая
f-1056352e,Hyundai Solaris,economy,petrol,break_bug,0.1,5.599597701149426,110.36229316417312,8.02528735632184,7.413793103448276,4.1085714285714285,1049,46.04597701149425,10.89721611156388,2020.0,780000.0,100.0,Механическая
u-2070489i,Volkswagen ID.4 ,premium,electro,electro_bug,0.0,4.426149425287356,163.3118428973253,9.11896551724138,11.54335260115607,3.537142857142857,853,50.12643678160919,14.69521143955424,,,,
C16363758Y,Smart ForTwo,economy,petrol,electro_bug,0.0,4.044252873563218,170.44005858234846,8.005747126436782,7.810344827586207,4.782857142857143,839,51.36206896551724,16.426784425495153,2014.0,890000.0,71.0,Механическая
i14933910A,Kia Rio X,economy,petrol,engine_ignition,0.1,4.016551724137931,193.7883486812672,7.97183908045977,7.459770114942529,3.1542857142857144,831,49.60344827586207,14.554588877904576,2020.0,944900.0,100.0,Механическая
r-1475357U,Smart ForFour,economy,petrol,break_bug,0.14,5.396954022988506,118.73347052896624,8.120689655172415,7.729885057471264,3.0228571428571427,867,43.41954022988506,10.700973312983876,2014.0,890000.0,71.0,Механическая
X61893871I,Smart ForTwo,economy,petrol,another_bug,0.1,4.83183908045977,198.0,8.060919540229884,16.666666666666668,3.9257142857142857,958,45.189655172413794,10.097427526601669,2014.0,890000.0,71.0,Механическая
j-1317678J,Kia Rio,economy,petrol,another_bug,0.1,4.765229885057472,196.82563704401423,8.055172413793104,15.956521739130435,3.774285714285714,943,44.32183908045977,9.773734121570811,2020.0,944900.0,100.0,Механическая
B-1975805X,Kia Rio X-line,economy,petrol,break_bug,0.74,5.411436781609195,120.82621782249888,7.963218390804597,7.390804597701149,4.242857142857143,999,43.67816091954023,10.017896416980667,2020.0,944900.0,100.0,Механическая
x-7526060y,Kia Rio X-line,economy,petrol,gear_stick,0.71,4.640229885057472,108.05622708112956,7.8212643678160925,9.39655172413793,2.9285714285714284,764,44.85632183908046,9.68325174864378,2020.0,944900.0,100.0,Механическая
v-1386883Q,Renault Sandero,standart,petrol,engine_overheat,0.1,4.395344827586206,176.33722722565014,7.889655172413793,9.83815028901734,4.26,930,49.810344827586206,15.349256045557478,2018.0,697000.0,82.0,Механическая
A-1463575c,Renault Sandero,standart,petrol,engine_check,0.1,4.510804597701149,161.0,8.099425287356322,17.224137931034484,2.882857142857143,803,45.5,11.27212019283056,2018.0,697000.0,82.0,Механическая
w-9263433r,Renault Sandero,standart,petrol,another_bug,0.1,4.909655172413793,200.0,8.111494252873564,17.256880733944953,3.642857142857143,837,44.32758620689656,10.277740576865998,2018.0,697000.0,82.0,Механическая
w19872753k,Kia Rio X-line,economy,petrol,engine_check,0.1,4.504540229885057,165.0,8.010344827586207,18.25409836065574,3.6342857142857135,774,43.798850574712645,9.19850445563395,2020.0,944900.0,100.0,Механическая
