model,car_type,fuel_type,max_speed,avg_destroy_degree,speed_avg_mean,speed_avg_std,min_rating,mean_rating,driver_rating_mean,driver_accident_mean,total_work_duration,target_class,target_reg
Smart Coupe,economy,petrol,158.97588577793218,4.0,49.701149425287355,13.558364474600095,0.0,4.092586206896552,8.02816091954023,7.189655172413793,871,electro_bug,27.25
Kia Rio,economy,petrol,163.85365932663854,2.8314285714285714,45.10344827586207,11.558881161487976,0.23,4.35183908045977,8.097701149425287,16.054545454545455,884,engine_check,55.98
VW Tiguan,economy,petrol,153.0,2.3342857142857145,44.247126436781606,9.7815366841308,0.1,4.516091954022988,8.158045977011493,16.267857142857142,896,engine_check,63.2
Hyundai Solaris,economy,petrol,112.95927324568466,3.6885714285714286,44.49425287356322,9.716648680347754,0.5,5.433448275862069,8.044252873563218,7.114942528735632,875,break_bug,29.29
VW Tiguan,economy,petrol,102.91040144607732,3.2685714285714287,43.304597701149426,10.151128620255278,0.1,4.344080459770115,7.763218390804598,8.591954022988507,975,gear_stick,28.3
Skoda Rapid,economy,petrol,180.9163530193012,2.92,49.56896551724138,13.965827910033726,0.1,3.9597701149425286,7.960919540229885,6.844827586206897,850,engine_ignition,50.66
Skoda Rapid,economy,petrol,189.76002902562985,3.968571428571429,47.14367816091954,13.278564595708772,0.0,4.690344827586207,8.122988505747127,7.896551724137931,910,electro_bug,43.51
Kia Sportage,standart,petrol,105.29097027079976,3.565714285714286,44.4080459770115,9.387615977018765,0.1,4.4990804597701155,7.798275862068966,8.67816091954023,926,gear_stick,38.15
Renault Sandero,standart,petrol,117.71189851291987,3.834285714285714,43.82183908045977,9.03924552183494,0.57,4.986609195402298,8.075287356321839,7.854651162790698,966,break_bug,21.99
Nissan Qashqai,standart,petrol,179.59710559588757,2.1942857142857144,50.4080459770115,15.270589954124459,0.1,4.208045977011494,8.065517241379311,6.994252873563219,961,engine_ignition,62.62
VW Tiguan,economy,petrol,157.22385771459471,3.5742857142857143,44.54022988505747,9.9725688479256,0.1,4.479597701149426,8.056896551724138,18.603448275862068,818,wheel_shake,30.17
Renault Sandero,standart,petrol,165.08810537896602,4.22,44.758620689655174,11.32337652336855,0.1,4.572183908045977,8.069540229885057,13.788617886178862,858,another_bug,63.19
Renault Sandero,standart,petrol,185.75317782281076,2.6971428571428575,49.17816091954023,14.838139618890155,0.1,4.151551724137931,7.975287356321839,7.82183908045977,837,engine_ignition,57.35
Smart Coupe,economy,petrol,113.06371740992842,3.582857142857143,45.4367816091954,9.23889885266817,0.16,4.556436781609196,7.9287356321839075,10.189655172413794,938,gear_stick,41.49
Smart ForFour,economy,petrol,103.37714424951857,4.048571428571428,44.98850574712644,9.825052622046272,0.44,4.559252873563218,7.8356321839080465,8.781609195402298,904,gear_stick,38.7
Kia Rio,economy,petrol,180.95105856087335,2.882857142857143,49.1551724137931,13.48576863773246,0.1,4.337758620689655,7.954597701149424,7.316091954022989,856,engine_ignition,49.39
Kia Sportage,standart,petrol,193.52150143052245,3.7142857142857144,50.28735632183908,14.441356833421844,0.1,4.370689655172414,7.802873563218391,8.293103448275861,902,engine_overheat,30.24
Kia Rio X-line,economy,petrol,187.24103112798144,4.297142857142857,51.40229885057471,15.538845427768795,0.0,4.064655172413793,7.924137931034482,7.132183908045977,854,electro_bug,25.35
Kia Rio X-line,economy,petrol,160.62432160903296,3.1085714285714285,50.03448275862069,14.298589829706916,0.0,3.942068965517241,8.050574712643678,7.511494252873563,906,electro_bug,29.36
Renault Sandero,standart,petrol,193.39175021079745,3.6,49.666666666666664,15.540859192193953,0.1,4.189655172413793,7.8660919540229886,9.235632183908047,1050,engine_overheat,40.92
Smart ForFour,economy,petrol,193.6793229926388,3.6771428571428566,51.03448275862069,14.974311935411503,0.1,3.9982758620689656,7.824137931034484,9.580459770114942,998,engine_overheat,31.85
Smart Coupe,economy,petrol,200.0,3.4,49.85632183908046,14.448114873129656,0.0,4.156206896551724,8.022988505747126,7.502890173410405,807,electro_bug,36.83
Kia Rio X,economy,petrol,143.5682345264992,3.1942857142857144,45.08045977011494,10.227717515053703,0.1,4.501896551724138,8.101724137931035,19.570247933884296,873,wheel_shake,42.66
VW Tiguan,economy,petrol,192.45785026244403,4.248571428571428,50.04022988505747,14.645072242474935,0.0,4.0248275862068965,8.113793103448275,7.385057471264368,923,electro_bug,20.56
Smart ForFour,economy,petrol,191.93403535267203,3.277142857142857,50.85057471264368,14.866674323739764,0.1,4.23948275862069,8.020689655172413,7.775862068965517,870,engine_ignition,48.04
VW Polo VI,economy,petrol,187.86917597722763,2.9457142857142857,49.235632183908045,14.380329186674011,0.1,4.147758620689656,7.863793103448276,9.728323699421965,921,engine_overheat,42.61
Renault Kaptur,standart,petrol,167.52398525605378,3.4885714285714284,44.55747126436781,10.458540578167733,0.1,4.692701149425287,8.108620689655172,20.375,920,another_bug,65.24
Kia Rio,economy,petrol,107.1943675066249,3.1114285714285717,45.50574712643678,10.490153448866796,0.1,5.2443103448275865,8.01494252873563,6.873563218390805,908,break_bug,40.29
Kia Rio X-line,economy,petrol,119.94281302305744,4.251428571428572,44.98850574712644,10.094345985535139,0.1,4.758275862068966,7.763793103448276,9.046511627906977,1032,gear_stick,20.39
Tesla Model 3,premium,electro,195.32130114292468,3.2857142857142856,51.35057471264368,15.718553328564964,0.1,4.152241379310345,9.188505747126436,11.901734104046243,896,engine_ignition,100.62
Smart ForTwo,economy,petrol,196.48412024707844,3.0914285714285716,50.4367816091954,13.91568429330278,0.1,3.8622988505747124,7.827586206896552,9.304597701149426,986,engine_overheat,45.85
Audi A3,premium,petrol,184.99055881720236,3.8885714285714283,50.5632183908046,15.025759114964258,0.1,4.32948275862069,7.963218390804597,9.528735632183908,899,engine_overheat,38.24
Hyundai Solaris,economy,petrol,152.19880173051618,3.5285714285714285,43.48850574712644,10.016598078222987,0.1,4.609597701149426,8.105747126436782,17.211382113821138,1046,engine_check,54.29
Hyundai Solaris,economy,petrol,110.36229316417312,4.1085714285714285,46.04597701149425,10.89721611156388,0.1,5.599597701149426,8.02528735632184,7.413793103448276,1049,break_bug,27.38
Volkswagen ID.4 ,premium,electro,163.3118428973253,3.537142857142857,50.12643678160919,14.695211439554239,0.0,4.426149425287356,9.11896551724138,11.54335260115607,853,electro_bug,48.81
Smart ForTwo,economy,petrol,170.44005858234846,4.782857142857143,51.36206896551724,16.426784425495153,0.0,4.044252873563218,8.005747126436782,7.810344827586207,839,electro_bug,24.7
Kia Rio X,economy,petrol,193.7883486812672,3.1542857142857144,49.60344827586207,14.554588877904576,0.1,4.016551724137931,7.97183908045977,7.459770114942529,831,engine_ignition,47.3
Smart ForFour,economy,petrol,118.73347052896624,3.0228571428571427,43.41954022988506,10.700973312983875,0.14,5.396954022988506,8.120689655172415,7.7298850574712645,867,break_bug,36.16
Smart ForTwo,economy,petrol,198.0,3.9257142857142857,45.189655172413794,10.097427526601669,0.1,4.83183908045977,8.060919540229884,16.666666666666668,958,another_bug,58.28
Kia Rio,economy,petrol,196.82563704401423,3.774285714285714,44.32183908045977,9.773734121570813,0.1,4.7652298850574715,8.055172413793104,15.956521739130435,943,another_bug,65.23
Kia Rio X-line,economy,petrol,120.82621782249888,4.242857142857143,43.67816091954023,10.017896416980667,0.74,5.411436781609195,7.963218390804597,7.390804597701149,999,break_bug,23.35
Kia Rio X-line,economy,petrol,108.05622708112956,2.9285714285714284,44.85632183908046,9.68325174864378,0.71,4.6402298850574715,7.8212643678160925,9.39655172413793,764,gear_stick,43.8
Renault Sandero,standart,petrol,176.33722722565014,4.26,49.810344827586206,15.349256045557478,0.1,4.395344827586206,7.889655172413793,9.83815028901734,930,engine_overheat,28.57
Renault Sandero,standart,petrol,161.0,2.882857142857143,45.5,11.272120192830561,0.1,4.510804597701149,8.099425287356322,17.224137931034484,803,engine_check,48.8
Renault Sandero,standart,petrol,200.0,3.642857142857143,44.327586206896555,10.277740576865998,0.1,4.909655172413793,8.111494252873564,17.256880733944953,837,another_bug,58.14
Kia Rio X-line,economy,petrol,165.0,3.6342857142857143,43.798850574712645,9.19850445563395,0.1,4.504540229885057,8.010344827586207,18.25409836065574,774,engine_check,49.49
VW Tiguan,economy,petrol,159.0,2.894285714285714,46.2816091954023,11.263835718057289,0.1,4.713275862068966,8.085632183908046,17.339285714285715,879,engine_check,55.48
Audi Q3,premium,petrol,154.0,2.742857142857143,45.229885057471265,9.395240646599802,0.1,4.650229885057471,8.17816091954023,16.491803278688526,832,engine_check,65.79
VW Polo VI,economy,petrol,156.85902775345622,2.722857142857143,43.85057471264368,9.666734252728935,0.1,4.530114942528735,8.077586206896552,14.088,842,engine_check,53.85
Renault Sandero,standart,petrol,135.6142367340562,3.6028571428571428,44.327586206896555,10.028378111655387,0.6,5.448103448275862,8.044252873563218,7.988505747126437,933,break_bug,30.8
VW Polo,economy,petrol,195.0,3.202857142857143,43.5,10.116517712920695,0.1,4.629770114942529,8.144252873563218,18.289473684210527,949,another_bug,76.39
Hyundai Solaris,economy,petrol,200.0,4.345714285714285,44.44827586206897,9.16736940185405,0.1,4.770862068965517,8.168390804597701,18.358974358974358,1006,another_bug,69.17
VW Polo,economy,petrol,117.28937999796013,3.1514285714285712,45.13793103448276,10.576090838714572,0.1,5.600057471264368,7.897701149425288,6.67816091954023,958,break_bug,34.4
Smart ForFour,economy,petrol,194.47519027388284,2.882857142857143,50.310344827586206,14.645570140349534,0.1,4.188218390804598,7.9126436781609195,6.67816091954023,988,engine_ignition,57.81
Kia Sportage,standart,petrol,200.0,3.2514285714285713,51.04022988505747,15.599154859055337,0.0,4.574597701149425,7.992528735632185,6.931034482758621,775,electro_bug,31.53
Kia Sportage,standart,petrol,186.6152777003699,3.2857142857142856,47.770114942528735,13.748947326536236,0.1,4.312356321839081,7.964367816091953,7.057471264367816,958,engine_ignition,57.98
Smart ForFour,economy,petrol,197.82220126115232,4.231428571428571,51.41379310344828,14.32250480574901,0.1,4.128333333333334,8.148275862068965,18.10483870967742,926,engine_fuel,35.05
Nissan Qashqai,standart,petrol,184.51942487229485,2.9057142857142857,50.5,14.476111476090813,0.1,3.9116666666666666,7.980459770114942,7.448275862068965,933,engine_ignition,64.89
Mercedes-Benz E200,business,petrol,188.1945551643204,3.462857142857143,49.258620689655174,13.936553605902914,0.1,4.170344827586207,8.019540229885058,9.304597701149426,940,engine_overheat,44.16
VW Polo VI,economy,petrol,170.0961805158371,2.8685714285714288,46.37356321839081,12.150957618439511,0.2,4.744885057471264,8.005172413793105,15.959677419354838,831,engine_check,57.79
Tesla Model 3,premium,electro,101.97681304452236,3.4,45.08620689655172,10.004538535562126,0.1,4.413735632183908,9.135632183908045,14.35672514619883,796,gear_stick,47.95
Renault Sandero,standart,petrol,186.4851703081078,3.637142857142857,47.810344827586206,13.866152364058912,0.1,4.2011494252873565,7.905172413793103,9.273255813953488,998,engine_overheat,30.26
Smart ForTwo,economy,petrol,123.37593392777023,3.5771428571428574,45.14942528735632,9.89777663552556,0.27,4.428275862068966,7.917241379310345,9.24712643678161,945,gear_stick,26.45
Smart Coupe,economy,petrol,163.0,3.76,50.339080459770116,14.769714805985123,0.1,4.46632183908046,8.037931034482758,7.988505747126437,758,engine_ignition,44.08
Kia Rio X,economy,petrol,176.124471564081,2.8342857142857145,50.52873563218391,14.749420743370424,0.1,4.070057471264368,8.086781609195402,15.721739130434782,879,engine_fuel,33.87
Fiat 500,business,petrol,114.12995459391676,3.6285714285714286,44.85632183908046,10.953239562483875,0.1,4.469885057471265,7.903448275862069,9.454022988505747,872,gear_stick,42.7
VW Polo VI,economy,petrol,139.126176670277,3.8714285714285714,44.44252873563219,10.863026672241418,0.1,4.782988505747126,8.135057471264368,14.706349206349206,874,wheel_shake,29.71
MINI CooperSE,business,electro,99.9402170497675,3.4,43.56896551724138,9.946292891135908,0.1,5.337471264367816,8.064367816091954,7.531791907514451,937,break_bug,45.66
Smart ForTwo,economy,petrol,171.86661286907662,3.537142857142857,49.7816091954023,14.157597921201603,0.0,4.449252873563218,7.941954022988506,6.942528735632184,872,electro_bug,30.7
Smart ForFour,economy,petrol,104.4800586040186,4.674285714285714,43.85057471264368,10.06571326249785,0.1,4.314425287356322,7.815517241379311,9.425287356321839,991,gear_stick,25.11
Smart ForTwo,economy,petrol,177.32978453952325,3.891428571428571,51.1551724137931,15.014984874429619,0.1,3.6640804597701147,8.064942528735632,16.008849557522122,971,engine_fuel,26.78
Mercedes-Benz GLC,business,petrol,181.2135890492056,3.517142857142857,49.47126436781609,13.108563216691838,0.0,4.072758620689655,8.423563218390806,8.741379310344827,887,electro_bug,37.34
Kia Rio X,economy,petrol,195.9175636782577,2.8914285714285715,49.339080459770116,13.834069165281392,0.1,3.9685632183908046,7.931034482758621,6.005780346820809,959,engine_ignition,54.39
Kia Rio,economy,petrol,185.514166971624,4.051428571428572,44.3448275862069,9.613126365809146,0.1,4.688908045977011,8.056321839080459,16.429752066115704,903,another_bug,53.26
Renault Kaptur,standart,petrol,159.0,2.1914285714285717,45.206896551724135,9.981645503639912,0.1,4.706609195402299,8.058620689655173,15.124031007751938,881,engine_check,76.29
Kia Sportage,standart,petrol,93.68598078826598,4.048571428571428,45.05172413793103,10.762956832800729,0.33,4.528448275862069,7.847701149425287,9.557471264367816,1007,gear_stick,33.83
Smart ForFour,economy,petrol,185.016229320041,3.2342857142857144,49.632183908045974,14.297916047293821,0.1,3.987988505747126,7.987931034482759,7.833333333333333,865,engine_ignition,64.77
Kia Rio X-line,economy,petrol,101.26302719773884,3.3771428571428572,45.50574712643678,9.178856784279901,0.1,4.500287356321839,7.852873563218392,9.063583815028903,871,gear_stick,31.36
Kia Rio X,economy,petrol,122.2234030327454,4.211428571428572,45.2183908045977,10.591113394948373,0.1,4.509137931034483,7.8212643678160925,8.557471264367816,1032,gear_stick,25.55
Renault Kaptur,standart,petrol,119.33118428238272,4.177142857142857,44.39655172413793,11.157733503825758,0.1,5.242471264367817,7.994827586206896,7.057471264367816,948,break_bug,26.56
VW Polo,economy,petrol,99.80874076101192,4.062857142857142,44.94252873563219,9.429208490604346,0.75,5.426954022988506,7.971264367816092,7.706896551724138,939,break_bug,24.31
Kia Rio,economy,petrol,118.27383390675894,3.717142857142857,43.706896551724135,11.346373137550158,0.1,5.082126436781609,7.966091954022988,7.137931034482759,929,break_bug,28.1
Kia Sportage,standart,petrol,194.73009752206175,2.58,52.81609195402299,15.539640703497868,0.1,3.96683908045977,7.998275862068966,7.241379310344827,803,engine_ignition,52.67
Renault Kaptur,standart,petrol,186.19342763615404,3.8942857142857146,43.9080459770115,10.307001025912575,0.1,4.689022988505747,8.06264367816092,15.585585585585585,979,another_bug,54.95
Nissan Qashqai,standart,petrol,196.91943729126584,3.8542857142857145,51.52298850574713,15.546203381279991,0.1,4.024770114942529,7.832758620689655,9.07514450867052,885,engine_overheat,44.7
Hyundai Solaris,economy,petrol,111.35594986133988,3.6885714285714286,45.0,10.673829483280604,0.38,5.388390804597702,8.060919540229884,7.747126436781609,959,break_bug,24.88
Kia Sportage,standart,petrol,106.1682100006882,3.6857142857142855,43.45977011494253,10.552707893118393,0.1,4.473448275862069,7.790229885057471,8.74712643678161,931,gear_stick,38.67
Renault Kaptur,standart,petrol,104.8885372896872,3.9485714285714284,44.298850574712645,10.365700378456078,0.31,4.540919540229885,7.808045977011494,8.919540229885058,834,gear_stick,28.99
Nissan Qashqai,standart,petrol,198.209702814105,3.025714285714286,51.00574712643678,15.644717709602242,0.1,4.304022988505747,7.862643678160919,8.68208092485549,822,engine_overheat,43.72
Mercedes-Benz E200,business,petrol,155.0,2.8657142857142857,44.98850574712644,9.813279021466064,0.1,4.455172413793104,8.310344827586206,17.10169491525424,958,engine_check,76.49
VW Polo VI,economy,petrol,193.0,3.951428571428572,44.94252873563219,10.44927889410001,0.1,4.766379310344828,8.013218390804598,13.724409448818898,964,another_bug,66.14
VW Polo VI,economy,petrol,129.4139049774766,3.277142857142857,43.67816091954023,10.226333741891315,0.1,4.5792528735632185,8.1183908045977,16.594827586206897,955,wheel_shake,30.09
Kia Sportage,standart,petrol,158.0,3.374285714285714,45.55172413793103,10.474586499145659,0.1,4.787471264367816,8.130459770114943,18.13953488372093,820,engine_check,41.08
