car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,total_distance,max_speed,total_rides,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_nans,feature_quant
z-1220018d,VW Polo VI,economy,petrol,5.64,2014,66305,2020,38.22,wheel_shake,0.14,4.780919540229885,15158847.443684507,119.0,174,34.47701149425287,8.083908045977012,13.481818181818182,35,3.3200000000000003,957,4,56.260000000000005,0.01992588854380444,4.62694827586207,724082,0.879,0,14.0855
R21058725x,Kia Rio,economy,petrol,3.18,2011,109,2016,29.61,engine_overheat,0.1,3.9791954022988505,11002783.37579502,182.0,174,33.775862068965516,7.808045977011494,8.60344827586207,35,4.454285714285715,834,5,30.135,0.16635874841587853,6.647810344827587,253394,10.991,0,10.3565
b-2371028p,Smart ForFour,economy,petrol,5.22,2013,41121,2017,51.06,engine_ignition,0.1,4.32867816091954,16383163.738025274,165.41888157592098,174,34.28735632183908,7.991954022988505,7.416184971098266,35,3.431428571428571,957,3,44.632,-0.00978226249975013,7.811224137931035,384631,0.281,0,20.926499999999997
G43865383Q,Kia Rio,economy,petrol,4.18,2015,78338,2018,32.49,electro_bug,0.0,4.202931034482758,13129758.68331423,200.0,174,35.701149425287355,7.961494252873563,6.747126436781609,35,4.168571428571429,911,3,51.918,0.08860411235974765,5.434488505747127,93167,4.87,0,11.78475
e78313402L,Kia Rio X,economy,petrol,3.04,2015,84778,2020,27.48,wheel_shake,0.1,4.670574712643678,11224021.160501378,128.6081739429445,174,33.04022988505747,8.09655172413793,15.491379310344827,35,3.4571428571428573,917,3,44.338,0.06763632747298366,-12.65816091954023,436638,-1.896,0,-2.8515
d-6672088A,Kia Rio X,economy,petrol,3.12,2015,80270,2019,47.34,engine_fuel,0.1,4.378218390804597,8632883.445290618,155.0373454944734,174,33.42528735632184,8.066091954022989,17.251968503937007,35,3.0142857142857142,929,4,57.219,0.12152595957955399,-8.84314367816092,416303,-1.968,0,2.9052499999999997
b-8415196u,Smart ForFour,economy,petrol,4.34,2013,41482,2019,87.7,another_bug,0.1,4.938505747126436,8834685.588602964,183.0,174,33.9080459770115,8.191379310344827,15.73873873873874,35,3.6485714285714286,918,4,59.09,0.012743554423757835,-10.574396551724137,387827,1.36,0,-1.05675
N18957837j,VW Polo,economy,petrol,4.28,2012,25882,2017,44.69,engine_fuel,0.1,4.042643678160919,15239660.05885283,184.05052424110104,174,34.41379310344828,8.086781609195402,14.836065573770492,35,3.1714285714285713,987,4,69.726,0.07891205366570464,26.05097701149425,193411,2.923,0,45.8375
v69592222X,Smart ForFour,economy,petrol,2.94,2016,95904,2019,67.08,another_bug,0.1,4.6819540229885055,13067984.189968538,192.0,174,33.741379310344826,8.070689655172414,15.657657657657658,35,3.5742857142857143,905,4,45.330999999999996,-0.07007524683070003,15.432942528735632,680314,5.921,0,21.744500000000002
n19871201N,Tesla Model 3,premium,electro,3.58,2016,89811,2018,100.42,another_bug,0.1,4.648448275862069,10237556.049649894,195.2439613171936,174,33.18390804597701,9.245977011494253,20.782258064516128,35,3.56,858,4,51.962,0.007119498919034835,-5.464879310344828,562319,1.749,0,5.182
A-1683178f,Smart ForTwo,economy,petrol,6.04,2014,61877,2015,56.55,engine_check,0.1,4.3372988505747125,21308740.15601186,177.03417210125264,174,33.5919540229885,8.077011494252874,15.226086956521739,35,2.9057142857142857,991,3,52.401,0.08902165508420855,9.955155172413793,1298,32.971,0,20.44275
c-1462399e,Kia Sportage,standart,petrol,4.76,2013,46432,2016,52.49,engine_ignition,0.1,3.7486206896551724,18364993.138738506,187.0,174,34.827586206896555,7.929885057471264,7.271676300578035,35,2.934285714285714,865,4,36.149,0.020396238395323434,2.8405919540229885,396293,-0.859,0,7.079
C38293729H,Smart ForTwo,economy,petrol,4.72,2016,111683,2016,43.06,engine_fuel,0.1,4.267988505747127,20956875.417997118,162.29877905302413,174,34.724137931034484,8.058045977011494,17.67479674796748,35,3.2314285714285713,983,4,59.61,-0.05520954402632133,9.216781609195403,43249,2.553,0,23.0685
M-4645533N,Hyundai Solaris,economy,petrol,4.4,2014,55154,2021,31.35,break_bug,0.1,5.328390804597701,16089425.927670032,113.68580195567236,174,35.02298850574713,7.97183908045977,6.839080459770115,35,3.6114285714285717,863,4,91.73100000000001,-0.09378414108731169,-42.47764942528735,172195,-76.196,0,-29.386249999999997
i22101695X,Fiat 500,business,petrol,5.16,2015,80937,2022,54.71,engine_check,0.1,4.450114942528736,13835524.77226239,159.69889100318608,174,32.3448275862069,8.149425287356323,18.512396694214875,35,2.982857142857143,965,3,17.5,0.24082765054749156,-2.9395862068965517,493065,0.0,0,0.0
c22334367p,Renault Sandero,standart,petrol,3.86,2012,22419,2019,44.32,engine_overheat,0.1,4.129540229885057,18377032.53300276,190.9486179582776,174,34.201149425287355,7.8597701149425285,9.46551724137931,35,3.4542857142857146,955,4,36.643,-0.06475928436645137,20.64978735632184,404126,28.247,0,26.17125
S61532080S,Hyundai Solaris,economy,petrol,4.0,2012,19243,2014,44.97,engine_overheat,0.1,4.10551724137931,12573265.740787512,185.50880081960668,174,33.49425287356322,7.905172413793103,9.21264367816092,35,3.3457142857142856,932,5,24.758,-0.05536539216020683,4.687597701149426,272231,9.391,0,8.034
W-3482364r,Kia Rio X,economy,petrol,5.3,2012,22234,2022,108.06,another_bug,0.33,4.804022988505747,14639836.826308446,194.0,174,33.40229885057471,8.051724137931034,14.680327868852459,35,3.1114285714285717,823,4,6.002,0.11318800436548523,-0.04,314630,0.0,0,0.001
r-1098555x,VW Polo,economy,petrol,5.28,2015,76719,2020,27.25,engine_fuel,0.1,4.152873563218391,15504226.575770924,159.72187442931693,174,33.724137931034484,8.100574712643677,15.108333333333333,35,3.7628571428571425,1008,3,84.222,0.06849137955931245,42.88891379310345,606311,3.01,0,70.86075000000001
J-2221564E,Smart ForTwo,economy,petrol,5.62,2015,77620,2016,50.8,engine_ignition,0.1,3.9685057471264367,17688400.945819218,191.4318597471467,174,33.53448275862069,7.994827586206896,7.190751445086705,35,3.54,746,4,13.09,-0.0013719131136754727,-2.9345459770114943,132871,0.0,0,-0.001
t89744603y,Smart ForFour,economy,petrol,2.36,2017,109830,2018,79.11,another_bug,0.1,4.886264367816092,7158548.788595083,196.0,174,33.9367816091954,8.104022988505747,15.252032520325203,35,3.3514285714285714,989,4,70.777,0.02029580640473893,9.95112643678161,650717,6.736,0,17.19375
R22777636m,Kia Rio X,economy,petrol,2.2,2012,22872,2022,23.55,wheel_shake,0.1,4.6994252873563225,13137940.33858752,126.00949600809513,174,33.52873563218391,8.094827586206897,16.936,35,4.208571428571429,940,4,12.197999999999999,-0.05469362158301886,-2.1256666666666666,253972,-0.0,0,0.001
g95201799l,Kia Rio X-line,economy,petrol,4.14,2015,87419,2020,57.78,engine_ignition,0.1,4.107126436781609,7033562.804864312,185.32600924547597,174,35.706896551724135,8.027586206896551,7.402298850574713,35,2.894285714285714,929,4,51.593,-0.015949568414270674,10.24198275862069,466419,-0.478,0,24.292749999999998
b18050488U,Skoda Rapid,economy,petrol,3.42,2015,90601,2020,20.99,break_bug,0.1,5.354770114942529,20084373.430179667,109.9067149081344,174,34.02298850574713,8.01206896551724,7.22543352601156,35,3.931428571428571,883,4,87.93299999999999,0.09393687970070409,-19.94885632183908,391781,-0.497,0,5.3085
C-2187827F,Kia Sportage,standart,petrol,4.7,2013,46648,2019,36.64,engine_fuel,0.1,3.842068965517241,20814137.94661303,193.3685732877934,174,34.1551724137931,8.11609195402299,16.14406779661017,35,3.557142857142857,940,4,46.533,-0.17825025844330103,8.729149425287357,35072,0.862,0,21.926250000000003
a-6471303K,Renault Sandero,standart,petrol,4.12,2015,81653,2016,57.56,engine_ignition,0.1,4.267183908045977,23627229.7862401,173.04906333826102,174,34.47126436781609,7.9655172413793105,7.329479768786127,35,2.6714285714285713,952,4,32.858000000000004,-0.0843676556456791,2.056890804597701,369845,-2.694,0,6.9795
u16335953I,VW Tiguan,economy,petrol,4.16,2017,132600,2019,56.98,engine_overheat,0.1,4.410057471264368,18615633.243254166,173.46117014572314,174,34.94252873563219,7.854022988505746,8.597701149425287,35,3.9542857142857146,986,5,29.521,-0.2068008361207445,-3.3591724137931034,660791,9.395,0,3.0707500000000003
Z-1478978u,Kia Rio,economy,petrol,4.36,2011,1439,2017,72.59,another_bug,0.1,4.748850574712644,19106733.85868665,196.04508171389597,174,34.95977011494253,8.074712643678161,15.78225806451613,35,4.225714285714286,975,4,47.888,-0.0011771737942674512,17.202379310344828,348312,5.866,0,29.81225
u-1774078g,Smart ForFour,economy,petrol,5.24,2017,124530,2015,64.38,another_bug,0.1,4.436149425287356,16621788.214357771,200.0,174,34.304597701149426,8.136206896551725,16.168316831683168,35,3.6599999999999997,956,4,10.001,-0.03078478397825972,-0.10366091954022988,653924,-3.0,0,-0.0
e13179173i,VW Polo VI,economy,petrol,4.46,2011,11754,2017,49.94,engine_ignition,0.1,4.068620689655172,11967036.665432937,189.8047665509525,174,31.770114942528735,8.102873563218392,8.241379310344827,35,3.08,760,4,54.396,-0.17078266902991074,25.57693103448276,431438,-2.863,0,38.64725
V-9361538G,Kia Rio X-line,economy,petrol,5.96,2012,20930,2018,20.39,break_bug,1.22,5.39235632183908,13699937.498471092,126.61832377854712,174,34.252873563218394,8.122413793103448,7.488505747126437,35,4.868571428571428,860,2,29.01,-0.13260187576091814,-4.3501666666666665,303411,3.995,0,3.996
C22072062B,Nissan Qashqai,standart,petrol,3.38,2013,43909,2020,53.23,engine_ignition,0.1,4.244712643678161,11638027.048504008,194.8169460268608,174,33.87356321839081,7.9781609195402305,7.385057471264368,35,3.0771428571428574,932,4,35.015,0.07139980667272251,-7.862603448275863,42721,0.213,0,-0.3625
E68314843q,Kia Sportage,standart,petrol,3.78,2015,86476,2018,62.77,engine_ignition,0.1,4.208390804597701,11921403.331871446,182.0445787879931,174,36.339080459770116,7.958620689655172,7.189655172413793,35,2.8457142857142856,820,3,47.433,-0.06651801828126849,8.580540229885058,68822,-1.644,0,15.356250000000001
k88534152q,VW Polo,economy,petrol,3.52,2013,47288,2019,37.96,wheel_shake,0.1,4.446551724137931,8451909.26204301,136.63040685162372,174,32.132183908045974,8.159770114942528,15.530434782608696,35,4.448571428571428,1001,4,42.616,0.012786874673269284,17.054258620689655,524532,22.929,0,25.833750000000002
q12920406o,Kia Sportage,standart,petrol,4.08,2015,71427,2017,38.92,electro_bug,0.0,4.258965517241379,12475584.667702591,179.0,174,35.43103448275862,8.059195402298851,8.25287356321839,35,3.9,855,3,49.403000000000006,-0.05142024204268892,-6.685229885057471,599961,-7.23,0,1.85775
u-1057398c,Smart ForFour,economy,petrol,5.28,2013,47865,2017,49.32,engine_ignition,0.1,4.119195402298851,12746073.357870394,180.25959685932625,174,34.798850574712645,8.061494252873564,7.959537572254336,35,2.9971428571428573,841,4,63.20100000000001,-0.18859908134839767,11.16401724137931,651206,0.842,0,26.066
s-3746188l,Smart ForFour,economy,petrol,4.3,2015,88693,2015,24.55,break_bug,0.1,5.636091954022988,13197322.489497326,120.08519408646436,174,34.2816091954023,8.037931034482758,7.7298850574712645,35,4.394285714285715,1033,4,65.098,-0.16077986946270273,-15.380057471264369,626075,-29.913,0,-1.62125
j37934708f,Smart ForFour,economy,petrol,2.32,2017,129623,2019,64.18,engine_ignition,0.1,3.9786206896551723,5160139.63399371,185.30720473884284,174,34.770114942528735,7.970114942528736,7.689655172413793,35,2.7,964,3,46.38,0.07366590777435437,-3.9233333333333333,508345,-2.087,0,2.661
M-2125716U,Smart ForFour,economy,petrol,5.52,2017,126000,2015,31.67,gear_stick,0.15,4.374367816091954,9896285.8998135,102.5502181006026,174,34.02298850574713,7.80632183908046,9.208092485549132,35,3.52,926,4,109.65799999999999,0.0264397450343831,-40.57775862068966,170284,-34.498,0,-11.657499999999999
A-6734908O,VW Polo,economy,petrol,5.56,2012,21871,2016,40.78,engine_check,0.79,4.671551724137931,7485421.708839286,161.3040638815686,174,33.81609195402299,8.108045977011495,17.776,35,3.1714285714285713,960,4,60.5,-0.0525013868340665,-12.77622988505747,6760,5.108,0,5.09075
f82085811L,VW Polo,economy,petrol,3.06,2013,39692,2016,63.22,engine_check,0.1,4.606034482758621,11360905.55087432,160.0,174,33.60919540229885,8.188505747126436,17.344,35,2.5771428571428574,889,4,63.934,-0.0349286743771892,-4.23169540229885,452907,0.371,0,4.872
T-1299777v,Kia Sportage,standart,petrol,5.02,2015,79029,2019,28.24,electro_bug,0.0,4.069367816091955,18711347.50068034,176.2560884982147,174,34.48275862068966,8.060919540229884,8.32183908045977,35,3.337142857142857,809,4,43.659000000000006,-0.1066165229555687,-12.974402298850574,273533,-6.944,0,-4.07175
i21928776j,Kia Sportage,standart,petrol,2.82,2015,81505,2017,30.2,gear_stick,0.1,4.5297701149425285,10254335.08072789,110.32876720748573,174,32.54597701149425,7.772413793103449,9.39080459770115,35,3.9199999999999995,869,2,55.84,0.20306723130681084,-9.446344827586207,492818,-30.242,0,2.57275
y11348057n,Renault Sandero,standart,petrol,4.08,2013,35273,2022,43.8,engine_check,0.1,4.527126436781609,8927982.606845142,166.79793971734432,174,34.17816091954023,8.094252873563219,16.695652173913043,35,3.1142857142857143,976,4,46.783,-0.13875924830332734,7.298206896551724,716959,18.92,0,20.27975
a-1515400J,VW Polo,economy,petrol,4.24,2011,5693,2018,35.96,engine_overheat,0.1,4.075057471264367,7933177.037785909,189.99768465057588,174,32.764367816091955,7.909770114942528,10.011695906432749,35,3.0,888,4,24.607,0.15368000880595603,-1.289258620689655,365823,6.383,0,2.9515000000000002
S17262804N,Skoda Rapid,economy,petrol,3.7,2015,74119,2019,47.5,wheel_shake,0.1,4.68867816091954,13937046.696911572,115.0,174,34.241379310344826,7.9689655172413785,18.40650406504065,35,2.9857142857142858,817,5,49.812,-0.07461227213960224,-11.024063218390804,267550,7.004,0,-3.56875
W14795073t,Skoda Rapid,economy,petrol,4.4,2016,115249,2016,54.93,engine_ignition,0.1,4.09028735632184,14464944.41946513,173.46929074424847,174,34.9080459770115,8.036781609195403,7.977011494252873,35,3.2857142857142856,1187,3,14.620000000000001,-0.011526634441177174,-3.653867816091954,318340,0.0,0,0.0
u-1594350q,Kia Rio X-line,economy,petrol,4.72,2012,22087,2018,58.01,engine_fuel,0.1,4.206264367816092,20051476.568885162,149.3680569656025,174,34.37931034482759,8.079885057471264,14.481818181818182,35,2.6885714285714286,844,4,60.962,-0.10007671223703746,6.332126436781609,653289,0.971,0,21.401
j-1145477E,Mercedes-Benz GLC,business,petrol,4.96,2013,39729,2021,33.69,engine_fuel,0.1,3.9744252873563215,15140105.237878496,176.0704027710107,174,33.60344827586207,8.560919540229884,16.292035398230087,35,3.702857142857143,941,4,35.311,0.21541685761684534,8.531419540229885,497386,1.04,0,12.50075
a-7125351Z,VW Tiguan,economy,petrol,3.62,2017,127194,2020,71.11,engine_ignition,0.1,4.050114942528736,12869711.92809276,167.51723312036128,174,36.241379310344826,7.941379310344828,7.431034482758621,35,2.48,1000,4,45.918,-0.056608807755126174,-2.927896551724138,370368,-1.129,0,4.8545
C73458374Q,Kia Sportage,standart,petrol,4.32,2013,40977,2015,43.05,engine_check,0.1,4.630862068965517,13040322.728814466,156.0,174,33.0,8.157471264367816,12.991596638655462,35,3.1599999999999997,801,4,75.512,-0.11372520696909293,2.2019655172413795,44474,2.512,0,11.72575
H42487546s,Kia Rio X-line,economy,petrol,4.34,2013,45381,2016,31.9,electro_bug,0.0,4.107586206896552,25303644.797632694,195.2861626427412,174,35.82183908045977,7.960919540229885,7.310344827586207,35,3.6457142857142855,903,4,61.343999999999994,0.021053237806884437,-6.921241379310345,109156,0.003,0,5.675
f-4873956c,Nissan Qashqai,standart,petrol,4.22,2013,46259,2015,24.35,engine_fuel,0.1,3.9549999999999996,12452369.619829401,175.61102217329213,174,31.862068965517242,8.16896551724138,15.893805309734514,35,4.177142857142857,1203,4,53.559,0.05378927532587877,14.602603448275863,443273,1.784,0,24.6495
n-2171056h,Kia Rio X-line,economy,petrol,5.16,2011,6954,2015,31.53,gear_stick,0.61,4.432183908045977,7336217.5077044405,112.35296240295077,174,34.201149425287355,7.789080459770115,9.517441860465116,35,3.1485714285714286,930,4,68.191,0.02677009684070842,-6.9784022988505745,554971,-12.987,0,9.52375
B18328752a,Renault Kaptur,standart,petrol,4.72,2011,4209,2022,33.61,break_bug,0.1,5.197068965517241,16467545.38110294,111.80345313624804,174,34.632183908045974,8.010344827586207,7.528735632183908,35,3.362857142857143,948,4,29.021,0.08270474339122226,-5.534741379310345,24819,3.263,0,3.26
N-4929388x,VW Tiguan,economy,petrol,4.24,2017,113201,2021,35.41,engine_overheat,0.1,4.254080459770115,10514408.148179604,187.92088758471965,174,35.00574712643678,7.862068965517241,9.289017341040463,35,3.5714285714285716,950,4,35.594,-0.20830670797029657,14.378293103448275,187561,17.4,0,20.546
s-1723833v,BMW 320i,business,petrol,4.02,2014,58695,2020,46.24,engine_check,0.1,4.675919540229885,16607283.682428492,158.50322429837283,174,33.39655172413793,8.033908045977013,18.5982905982906,35,2.98,886,4,54.132,-0.17308290692303716,15.052436781609194,624020,-0.028,0,31.3325
N15139629D,Renault Sandero,standart,petrol,4.7,2014,75248,2018,26.6,engine_overheat,0.1,4.094252873563218,10264649.906511132,195.18456912262545,174,33.58045977011494,7.885057471264368,9.201149425287356,35,4.102857142857142,785,5,14.110999999999999,-0.13329733167476476,-3.405298850574713,190849,-0.0,0,0.00075
z-3170763V,Audi A4,premium,petrol,6.02,2014,67985,2021,36.64,gear_stick,0.1,4.557873563218391,10418342.31342751,108.51946819318027,174,35.695402298850574,7.9270114942528735,9.316091954022989,35,3.531428571428571,985,4,117.937,0.05522286076476419,-63.02616091954023,728087,0.289,0,-42.70325
w-2294853S,Kia Sportage,standart,petrol,4.18,2015,75858,2018,79.69,another_bug,0.1,4.8612068965517246,8857526.136527807,167.23283788179316,174,33.62068965517241,8.065517241379311,16.43076923076923,35,3.417142857142857,968,4,50.31,0.029269357559822053,-5.265982758620689,686267,-9.685,0,0.6252500000000001
v13590850L,Kia Rio X,economy,petrol,4.2,2015,83400,2014,59.04,engine_ignition,0.1,4.150977011494253,6636083.92089784,194.5313150545371,174,33.14367816091954,7.933908045977011,7.316091954022989,35,2.842857142857143,855,4,13.94,0.06882896862141184,-3.3248448275862073,675780,-0.0,0,-0.0
N-7018320r,Nissan Qashqai,standart,petrol,4.4,2015,87391,2019,59.08,engine_ignition,0.1,4.157413793103448,18959156.999617353,193.5739295092904,174,33.206896551724135,8.059770114942529,7.7298850574712645,35,2.677142857142857,869,4,71.431,0.014373643587215393,-25.504149425287356,188186,-1.002,0,-10.1885
C-8860661H,VW Polo,economy,petrol,4.3,2014,71807,2022,26.34,gear_stick,0.1,4.523103448275862,15302309.957840148,101.74359099449605,174,34.45402298850575,7.76264367816092,9.0,35,4.34,960,4,10.899999999999999,-0.08323642684412562,-2.0183333333333335,38472,0.0,0,0.0
